"subid","expt","age_group","trial_type","t.crit","item","correct","subtrial","targetAtOnset","t.crit.binned"
83,1,"3","cs",0.946,"cat",TRUE,"83_cs_cat","0","0.93"
83,1,"3","cs",0.946,"cat",TRUE,"83_cs_cat","0","0.93"
83,1,"3","cs",0.33,"f",TRUE,"83_cs_f","0","0.33"
83,1,"3","cs",0.33,"f",TRUE,"83_cs_f","0","0.33"
83,1,"3","cs",0.755,"tb",TRUE,"83_cs_tb","0","0.77"
83,1,"3","cs",0.755,"tb",TRUE,"83_cs_tb","0","0.77"
83,1,"3","inf",2.31,"f",TRUE,"83_inf_f","0","2.30"
83,1,"3","inf",2.31,"f",TRUE,"83_inf_f","0","2.30"
84,1,"3","cd",0.477,"f",TRUE,"84_cd_f","0","0.47"
84,1,"3","cd",0.477,"f",TRUE,"84_cd_f","0","0.47"
84,1,"3","cd",0.459,"o",TRUE,"84_cd_o","0","0.47"
84,1,"3","cd",0.459,"o",TRUE,"84_cd_o","0","0.47"
84,1,"3","cs",1.956,"bal",TRUE,"84_cs_bal","0","1.97"
84,1,"3","cs",1.956,"bal",TRUE,"84_cs_bal","0","1.97"
84,1,"3","cs",0.176,"cat",TRUE,"84_cs_cat","0","0.17"
84,1,"3","cs",0.176,"cat",TRUE,"84_cs_cat","0","0.17"
84,1,"3","inf",0.52,"car",TRUE,"84_inf_car","0","0.53"
84,1,"3","inf",0.52,"car",TRUE,"84_inf_car","0","0.53"
84,1,"3","inf",1.04,"carrot",TRUE,"84_inf_carrot","0","1.03"
84,1,"3","inf",1.04,"carrot",TRUE,"84_inf_carrot","0","1.03"
85,1,"3","cs",0.555,"ban",TRUE,"85_cs_ban","0","0.57"
85,1,"3","cs",0.555,"ban",TRUE,"85_cs_ban","0","0.57"
85,1,"3","cs",0.07,"car",TRUE,"85_cs_car","0","0.07"
85,1,"3","cs",0.07,"car",TRUE,"85_cs_car","0","0.07"
85,1,"3","cs",0.163,"tb",TRUE,"85_cs_tb","0","0.17"
85,1,"3","cs",0.163,"tb",TRUE,"85_cs_tb","0","0.17"
85,1,"3","inf",3.051,"f",TRUE,"85_inf_f","0","3.07"
85,1,"3","inf",3.051,"f",TRUE,"85_inf_f","0","3.07"
86,1,"4","inf",0.832,"ap",TRUE,"86_inf_ap","0","0.83"
86,1,"4","inf",0.832,"ap",TRUE,"86_inf_ap","0","0.83"
86,1,"4","inf",1.637,"car",TRUE,"86_inf_car","0","1.63"
86,1,"4","inf",1.637,"car",TRUE,"86_inf_car","0","1.63"
87,1,"5","cs",0.34,"bal",TRUE,"87_cs_bal","0","0.33"
87,1,"5","cs",0.34,"bal",TRUE,"87_cs_bal","0","0.33"
87,1,"5","cs",0.15,"tb",TRUE,"87_cs_tb","0","0.13"
87,1,"5","cs",0.15,"tb",TRUE,"87_cs_tb","0","0.13"
87,1,"5","inf",1.181,"carrot",TRUE,"87_inf_carrot","0","1.17"
87,1,"5","inf",1.181,"carrot",TRUE,"87_inf_carrot","0","1.17"
87,1,"5","inf",0.366,"tb",TRUE,"87_inf_tb","0","0.37"
87,1,"5","inf",0.366,"tb",TRUE,"87_inf_tb","0","0.37"
88,1,"4","cd",0.587,"bal",TRUE,"88_cd_bal","0","0.60"
88,1,"4","cd",0.587,"bal",TRUE,"88_cd_bal","0","0.60"
88,1,"4","cs",0.331,"ban",TRUE,"88_cs_ban","0","0.33"
88,1,"4","cs",0.331,"ban",TRUE,"88_cs_ban","0","0.33"
88,1,"4","inf",1.27,"car",TRUE,"88_inf_car","0","1.27"
88,1,"4","inf",1.27,"car",TRUE,"88_inf_car","0","1.27"
88,1,"4","inf",0.423,"carrot",TRUE,"88_inf_carrot","0","0.43"
88,1,"4","inf",0.423,"carrot",TRUE,"88_inf_carrot","0","0.43"
89,1,"5","cd",0.684,"cat",TRUE,"89_cd_cat","0","0.70"
89,1,"5","cd",0.684,"cat",TRUE,"89_cd_cat","0","0.70"
89,1,"5","cs",0.171,"cat",TRUE,"89_cs_cat","0","0.17"
89,1,"5","cs",0.171,"cat",TRUE,"89_cs_cat","0","0.17"
89,1,"5","cs",0.346,"tb",TRUE,"89_cs_tb","0","0.33"
89,1,"5","cs",0.346,"tb",TRUE,"89_cs_tb","0","0.33"
89,1,"5","inf",0.187,"d",TRUE,"89_inf_d","0","0.20"
89,1,"5","inf",0.187,"d",TRUE,"89_inf_d","0","0.20"
9,1,"adult","cd",0.536,"ap",TRUE,"9_cd_ap","0","0.53"
9,1,"adult","cd",0.536,"ap",TRUE,"9_cd_ap","0","0.53"
9,1,"adult","cd",0.536,"ap",TRUE,"9_cd_ap","0","0.53"
9,1,"adult","cd",0.536,"ap",TRUE,"9_cd_ap","0","0.53"
9,1,"adult","cd",0.471,"car",TRUE,"9_cd_car","0","0.47"
9,1,"adult","cd",0.471,"car",TRUE,"9_cd_car","0","0.47"
9,1,"adult","cd",0.471,"car",TRUE,"9_cd_car","0","0.47"
9,1,"adult","cd",0.471,"car",TRUE,"9_cd_car","0","0.47"
9,1,"adult","cd",0.234,"carrot",TRUE,"9_cd_carrot","0","0.23"
9,1,"adult","cd",0.234,"carrot",TRUE,"9_cd_carrot","0","0.23"
9,1,"adult","cd",0.234,"carrot",TRUE,"9_cd_carrot","0","0.23"
9,1,"adult","cd",0.234,"carrot",TRUE,"9_cd_carrot","0","0.23"
9,1,"adult","cd",0.308,"tb",TRUE,"9_cd_tb","0","0.30"
9,1,"adult","cd",0.308,"tb",TRUE,"9_cd_tb","0","0.30"
9,1,"adult","cd",0.308,"tb",TRUE,"9_cd_tb","0","0.30"
9,1,"adult","cd",0.308,"tb",TRUE,"9_cd_tb","0","0.30"
9,1,"adult","cd",1.022,"tr",TRUE,"9_cd_tr","0","1.03"
9,1,"adult","cd",1.022,"tr",TRUE,"9_cd_tr","0","1.03"
9,1,"adult","cd",1.022,"tr",TRUE,"9_cd_tr","0","1.03"
9,1,"adult","cd",1.022,"tr",TRUE,"9_cd_tr","0","1.03"
9,1,"adult","cs",0.354,"bal",TRUE,"9_cs_bal","0","0.37"
9,1,"adult","cs",0.354,"bal",TRUE,"9_cs_bal","0","0.37"
9,1,"adult","cs",0.354,"bal",TRUE,"9_cs_bal","0","0.37"
9,1,"adult","cs",0.354,"bal",TRUE,"9_cs_bal","0","0.37"
9,1,"adult","cs",0.137,"car",TRUE,"9_cs_car","0","0.13"
9,1,"adult","cs",0.137,"car",TRUE,"9_cs_car","0","0.13"
9,1,"adult","cs",0.137,"car",TRUE,"9_cs_car","0","0.13"
9,1,"adult","cs",0.137,"car",TRUE,"9_cs_car","0","0.13"
9,1,"adult","cs",0.036,"cat",TRUE,"9_cs_cat","0","0.03"
9,1,"adult","cs",0.036,"cat",TRUE,"9_cs_cat","0","0.03"
9,1,"adult","cs",0.036,"cat",TRUE,"9_cs_cat","0","0.03"
9,1,"adult","cs",0.036,"cat",TRUE,"9_cs_cat","0","0.03"
9,1,"adult","cs",0.846,"f",TRUE,"9_cs_f","0","0.83"
9,1,"adult","cs",0.846,"f",TRUE,"9_cs_f","0","0.83"
9,1,"adult","cs",0.846,"f",TRUE,"9_cs_f","0","0.83"
9,1,"adult","cs",0.846,"f",TRUE,"9_cs_f","0","0.83"
9,1,"adult","cs",0.976,"o",TRUE,"9_cs_o","0","0.97"
9,1,"adult","cs",0.976,"o",TRUE,"9_cs_o","0","0.97"
9,1,"adult","cs",0.976,"o",TRUE,"9_cs_o","0","0.97"
9,1,"adult","cs",0.976,"o",TRUE,"9_cs_o","0","0.97"
9,1,"adult","cs",0.705,"tb",TRUE,"9_cs_tb","0","0.70"
9,1,"adult","cs",0.705,"tb",TRUE,"9_cs_tb","0","0.70"
9,1,"adult","cs",0.705,"tb",TRUE,"9_cs_tb","0","0.70"
9,1,"adult","cs",0.705,"tb",TRUE,"9_cs_tb","0","0.70"
9,1,"adult","cs",0.685,"tr",TRUE,"9_cs_tr","0","0.70"
9,1,"adult","cs",0.685,"tr",TRUE,"9_cs_tr","0","0.70"
9,1,"adult","cs",0.685,"tr",TRUE,"9_cs_tr","0","0.70"
9,1,"adult","cs",0.685,"tr",TRUE,"9_cs_tr","0","0.70"
9,1,"adult","inf",0.089,"bic",TRUE,"9_inf_bic","0","0.10"
9,1,"adult","inf",0.089,"bic",TRUE,"9_inf_bic","0","0.10"
9,1,"adult","inf",0.089,"bic",TRUE,"9_inf_bic","0","0.10"
9,1,"adult","inf",0.089,"bic",TRUE,"9_inf_bic","0","0.10"
9,1,"adult","inf",0.601,"f",TRUE,"9_inf_f","0","0.60"
9,1,"adult","inf",0.601,"f",TRUE,"9_inf_f","0","0.60"
9,1,"adult","inf",0.601,"f",TRUE,"9_inf_f","0","0.60"
9,1,"adult","inf",0.601,"f",TRUE,"9_inf_f","0","0.60"
91,1,"2","cs",0.671,"tb",TRUE,"91_cs_tb","0","0.67"
91,1,"2","cs",0.671,"tb",TRUE,"91_cs_tb","0","0.67"
92,1,"4","cd",0.501,"o",TRUE,"92_cd_o","0","0.50"
92,1,"4","cd",0.501,"o",TRUE,"92_cd_o","0","0.50"
92,1,"4","cs",0.023,"bal",TRUE,"92_cs_bal","0","0.03"
92,1,"4","cs",0.023,"bal",TRUE,"92_cs_bal","0","0.03"
92,1,"4","cs",0.368,"car",TRUE,"92_cs_car","0","0.37"
92,1,"4","cs",0.368,"car",TRUE,"92_cs_car","0","0.37"
92,1,"4","cs",0.358,"o",TRUE,"92_cs_o","0","0.37"
92,1,"4","cs",0.358,"o",TRUE,"92_cs_o","0","0.37"
92,1,"4","cs",0.406,"tr",TRUE,"92_cs_tr","0","0.40"
92,1,"4","cs",0.406,"tr",TRUE,"92_cs_tr","0","0.40"
92,1,"4","inf",0.745,"car",TRUE,"92_inf_car","0","0.73"
92,1,"4","inf",0.745,"car",TRUE,"92_inf_car","0","0.73"
92,1,"4","inf",0.657,"tb",TRUE,"92_inf_tb","0","0.67"
92,1,"4","inf",0.657,"tb",TRUE,"92_inf_tb","0","0.67"
93,1,"5","cs",0.439,"ban",TRUE,"93_cs_ban","0","0.43"
93,1,"5","cs",0.439,"ban",TRUE,"93_cs_ban","0","0.43"
93,1,"5","inf",0.398,"ap",TRUE,"93_inf_ap","0","0.40"
93,1,"5","inf",0.398,"ap",TRUE,"93_inf_ap","0","0.40"
93,1,"5","inf",0.829,"car",TRUE,"93_inf_car","0","0.83"
93,1,"5","inf",0.829,"car",TRUE,"93_inf_car","0","0.83"
94,1,"2","cd",0.367,"d",TRUE,"94_cd_d","0","0.37"
94,1,"2","cd",0.367,"d",TRUE,"94_cd_d","0","0.37"
94,1,"2","cd",0.934,"o",TRUE,"94_cd_o","0","0.93"
94,1,"2","cd",0.934,"o",TRUE,"94_cd_o","0","0.93"
94,1,"2","cs",0.456,"ban",TRUE,"94_cs_ban","0","0.47"
94,1,"2","cs",0.456,"ban",TRUE,"94_cs_ban","0","0.47"
94,1,"2","cs",0.241,"tb",TRUE,"94_cs_tb","0","0.23"
94,1,"2","cs",0.241,"tb",TRUE,"94_cs_tb","0","0.23"
94,1,"2","cs",0.939,"tr",TRUE,"94_cs_tr","0","0.93"
94,1,"2","cs",0.939,"tr",TRUE,"94_cs_tr","0","0.93"
94,1,"2","inf",0.098,"carrot",TRUE,"94_inf_carrot","0","0.10"
94,1,"2","inf",0.098,"carrot",TRUE,"94_inf_carrot","0","0.10"
95,1,"4","cs",0.538,"ban",TRUE,"95_cs_ban","0","0.53"
95,1,"4","cs",0.538,"ban",TRUE,"95_cs_ban","0","0.53"
95,1,"4","cs",0.37,"car",TRUE,"95_cs_car","0","0.37"
95,1,"4","cs",0.37,"car",TRUE,"95_cs_car","0","0.37"
95,1,"4","cs",0.346,"tb",TRUE,"95_cs_tb","0","0.33"
95,1,"4","cs",0.346,"tb",TRUE,"95_cs_tb","0","0.33"
95,1,"4","inf",0.273,"bal",TRUE,"95_inf_bal","0","0.27"
95,1,"4","inf",0.273,"bal",TRUE,"95_inf_bal","0","0.27"
95,1,"4","inf",1.487,"d",TRUE,"95_inf_d","0","1.50"
95,1,"4","inf",1.487,"d",TRUE,"95_inf_d","0","1.50"
95,1,"4","inf",0.61,"f",TRUE,"95_inf_f","0","0.60"
95,1,"4","inf",0.61,"f",TRUE,"95_inf_f","0","0.60"
96,1,"4","cd",0.818,"carrot",TRUE,"96_cd_carrot","0","0.83"
96,1,"4","cd",0.818,"carrot",TRUE,"96_cd_carrot","0","0.83"
96,1,"4","cs",0.554,"cat",TRUE,"96_cs_cat","0","0.57"
96,1,"4","cs",0.554,"cat",TRUE,"96_cs_cat","0","0.57"
96,1,"4","cs",0.671,"f",TRUE,"96_cs_f","0","0.67"
96,1,"4","cs",0.671,"f",TRUE,"96_cs_f","0","0.67"
96,1,"4","inf",1.606,"bic",TRUE,"96_inf_bic","0","1.60"
96,1,"4","inf",1.606,"bic",TRUE,"96_inf_bic","0","1.60"
97,1,"3","cs",0.783,"tb",TRUE,"97_cs_tb","0","0.77"
97,1,"3","cs",0.783,"tb",TRUE,"97_cs_tb","0","0.77"
97,1,"3","inf",1.023,"ap",TRUE,"97_inf_ap","0","1.03"
97,1,"3","inf",1.023,"ap",TRUE,"97_inf_ap","0","1.03"
97,1,"3","inf",1.279,"car",TRUE,"97_inf_car","0","1.27"
97,1,"3","inf",1.279,"car",TRUE,"97_inf_car","0","1.27"
98,1,"2","cs",1.956,"ban",TRUE,"98_cs_ban","0","1.97"
98,1,"2","cs",1.956,"ban",TRUE,"98_cs_ban","0","1.97"
98,1,"2","cs",0.208,"tb",TRUE,"98_cs_tb","0","0.20"
98,1,"2","cs",0.208,"tb",TRUE,"98_cs_tb","0","0.20"
98,1,"2","cs",0.056,"tr",TRUE,"98_cs_tr","0","0.07"
98,1,"2","cs",0.056,"tr",TRUE,"98_cs_tr","0","0.07"
98,1,"2","inf",0.154,"car",TRUE,"98_inf_car","0","0.17"
98,1,"2","inf",0.154,"car",TRUE,"98_inf_car","0","0.17"
99,1,"4","cs",0.25,"tb",TRUE,"99_cs_tb","0","0.27"
99,1,"4","cs",0.25,"tb",TRUE,"99_cs_tb","0","0.27"
99,1,"4","inf",1.032,"ap",TRUE,"99_inf_ap","0","1.03"
99,1,"4","inf",1.032,"ap",TRUE,"99_inf_ap","0","1.03"
99,1,"4","inf",0.665,"carrot",TRUE,"99_inf_carrot","0","0.67"
99,1,"4","inf",0.665,"carrot",TRUE,"99_inf_carrot","0","0.67"
